InvoiceNo,StockCode,AirlineDescription,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
575654,85048,In-flight souvenir 1,12,10/11/2011 14:28,6.95,15238,United Kingdom
575694,85048,In-flight souvenir 1,2,10/11/2011 16:38,7.95,12748,United Kingdom
575723,85048,In-flight souvenir 1,4,10/11/2011 18:33,7.95,14748,United Kingdom
575843,85048,In-flight souvenir 1,3,11/11/2011 12:02,7.95,14446,United Kingdom
575854,85048,In-flight souvenir 1,2,11/11/2011 12:20,7.95,14125,United Kingdom
575871,85048,In-flight souvenir 1,12,11/11/2011 12:52,6.95,14911,EIRE
575875,85048,In-flight souvenir 1,1,11/11/2011 13:06,16.63,,United Kingdom
575884,85048,In-flight souvenir 1,8,11/11/2011 13:46,7.95,12685,France
575890,85048,In-flight souvenir 1,2,11/11/2011 14:09,7.95,15602,United Kingdom
575968,85048,In-flight souvenir 1,12,13/11/2011 12:47,6.95,14882,United Kingdom
576045,85048,In-flight souvenir 1,2,13/11/2011 14:42,7.95,15022,United Kingdom
576056,85048,In-flight souvenir 1,2,13/11/2011 15:04,7.95,17720,United Kingdom
576062,85048,In-flight souvenir 1,5,13/11/2011 15:30,7.95,12867,United Kingdom
576098,85048,In-flight souvenir 1,2,14/11/2011 10:01,7.95,14862,United Kingdom
576328,85048,In-flight souvenir 1,6,14/11/2011 15:19,7.95,13577,United Kingdom
576346,85048,In-flight souvenir 1,2,14/11/2011 15:37,7.95,13835,United Kingdom
576601,85048,In-flight souvenir 1,1,15/11/2011 15:10,7.95,14595,United Kingdom
576618,85048,In-flight souvenir 1,1,15/11/2011 17:00,16.63,,United Kingdom
576644,85048,In-flight souvenir 1,4,16/11/2011 10:01,16.63,,United Kingdom
576651,85048,In-flight souvenir 1,4,16/11/2011 10:37,7.95,14626,United Kingdom
576688,85048,In-flight souvenir 1,12,16/11/2011 12:16,6.95,16717,United Kingdom
576695,85048,In-flight souvenir 1,1,16/11/2011 12:25,7.95,16469,United Kingdom
576840,85048,In-flight souvenir 1,2,16/11/2011 15:23,16.63,,United Kingdom
577032,85048,In-flight souvenir 1,2,17/11/2011 13:07,7.95,13160,United Kingdom
577065,85048,In-flight souvenir 1,2,17/11/2011 14:46,7.95,13890,United Kingdom
577103,85048,In-flight souvenir 1,2,17/11/2011 17:08,7.95,15081,United Kingdom
577155,85048,In-flight souvenir 1,2,18/11/2011 9:56,7.95,13050,United Kingdom
C577159,85048,In-flight souvenir 1,-1,18/11/2011 9:58,7.95,15406,United Kingdom
577256,85048,In-flight souvenir 1,4,18/11/2011 12:25,7.95,15530,United Kingdom
577491,85048,In-flight souvenir 1,4,20/11/2011 12:12,7.95,14595,United Kingdom
577544,85048,In-flight souvenir 1,4,20/11/2011 14:43,7.95,17758,United Kingdom
577689,85048,In-flight souvenir 1,2,21/11/2011 11:29,7.95,17664,United Kingdom
C577688,85048,In-flight souvenir 1,-1,21/11/2011 11:29,7.95,13890,United Kingdom
577726,85048,In-flight souvenir 1,8,21/11/2011 12:40,7.95,15676,United Kingdom
577729,85048,In-flight souvenir 1,2,21/11/2011 12:53,7.95,15179,United Kingdom
577738,85048,In-flight souvenir 1,12,21/11/2011 13:35,6.95,13739,United Kingdom
577768,85048,In-flight souvenir 1,1,21/11/2011 15:18,16.63,,United Kingdom
577782,85048,In-flight souvenir 1,1,21/11/2011 16:17,7.95,16549,United Kingdom
577782,85048,In-flight souvenir 1,3,21/11/2011 16:17,7.95,16549,United Kingdom
577814,85048,In-flight souvenir 1,2,22/11/2011 9:16,7.95,15106,United Kingdom
577919,85048,In-flight souvenir 1,2,22/11/2011 11:58,7.95,17075,United Kingdom
578022,85048,In-flight souvenir 1,6,22/11/2011 13:25,7.95,17371,United Kingdom
578041,85048,In-flight souvenir 1,1,22/11/2011 14:23,7.95,17338,United Kingdom
578080,85048,In-flight souvenir 1,2,22/11/2011 16:28,7.95,15634,United Kingdom
578149,85048,In-flight souvenir 1,7,23/11/2011 11:11,16.63,,United Kingdom
578196,85048,In-flight souvenir 1,12,23/11/2011 11:43,6.95,16168,United Kingdom
578265,85048,In-flight souvenir 1,12,23/11/2011 13:28,6.95,13018,United Kingdom
578517,85048,In-flight souvenir 1,24,24/11/2011 13:53,6.95,16523,United Kingdom
578548,85048,In-flight souvenir 1,2,24/11/2011 15:02,7.95,17345,United Kingdom
578681,85048,In-flight souvenir 1,6,25/11/2011 8:41,7.95,13579,United Kingdom
578702,85048,In-flight souvenir 1,6,25/11/2011 10:58,7.95,15382,United Kingdom
578833,85048,In-flight souvenir 1,8,25/11/2011 15:23,16.63,,United Kingdom
579013,85048,In-flight souvenir 1,12,28/11/2011 9:48,6.95,18229,United Kingdom
579132,85048,In-flight souvenir 1,3,28/11/2011 12:35,7.95,15022,United Kingdom
579146,85048,In-flight souvenir 1,4,28/11/2011 13:14,7.95,16347,United Kingdom
579156,85048,In-flight souvenir 1,2,28/11/2011 13:47,7.95,17419,United Kingdom
579158,85048,In-flight souvenir 1,12,28/11/2011 13:53,6.95,17188,United Kingdom
579187,85048,In-flight souvenir 1,4,28/11/2011 15:31,16.63,,United Kingdom
579268,85048,In-flight souvenir 1,12,29/11/2011 9:47,6.95,14321,United Kingdom
579297,85048,In-flight souvenir 1,1,29/11/2011 11:23,16.63,,United Kingdom
579458,85048,In-flight souvenir 1,1,29/11/2011 14:38,7.95,16549,United Kingdom
579470,85048,In-flight souvenir 1,3,29/11/2011 15:06,7.95,16549,United Kingdom
579471,85048,In-flight souvenir 1,6,29/11/2011 15:08,16.63,,United Kingdom
579493,85048,In-flight souvenir 1,4,29/11/2011 15:24,7.95,15570,United Kingdom
579501,85048,In-flight souvenir 1,64,29/11/2011 16:16,6.95,14088,United Kingdom
579512,85048,In-flight souvenir 1,2,29/11/2011 16:47,16.63,,United Kingdom
579694,85048,In-flight souvenir 1,2,30/11/2011 14:11,16.63,,United Kingdom
579768,85048,In-flight souvenir 1,24,30/11/2011 15:08,6.95,14911,EIRE
579777,85048,In-flight souvenir 1,3,30/11/2011 15:13,16.63,,United Kingdom
C579887,85048,In-flight souvenir 1,-1,30/11/2011 17:42,7.95,16717,United Kingdom
580092,85048,In-flight souvenir 1,1,1/12/2011 14:38,7.95,13969,United Kingdom
580115,85048,In-flight souvenir 1,1,1/12/2011 16:22,16.63,,United Kingdom
580128,85048,In-flight souvenir 1,2,1/12/2011 17:56,7.95,17576,United Kingdom
C580131,85048,In-flight souvenir 1,-1,1/12/2011 18:12,7.95,17576,United Kingdom
580305,85048,In-flight souvenir 1,1,2/12/2011 14:26,7.95,12970,United Kingdom
580358,85048,In-flight souvenir 1,3,2/12/2011 16:07,7.95,17238,United Kingdom
580469,85048,In-flight souvenir 1,2,4/12/2011 12:32,7.95,14583,United Kingdom
580514,85048,In-flight souvenir 1,2,4/12/2011 14:01,7.95,16905,United Kingdom
580598,85048,In-flight souvenir 1,8,5/12/2011 11:05,7.95,17526,United Kingdom
580610,85048,In-flight souvenir 1,4,5/12/2011 11:48,16.63,,United Kingdom
580612,85048,In-flight souvenir 1,2,5/12/2011 11:58,16.63,,United Kingdom
580644,85048,In-flight souvenir 1,4,5/12/2011 13:10,7.95,16904,United Kingdom
580729,85048,In-flight souvenir 1,2,5/12/2011 17:24,16.63,,United Kingdom
580964,85048,In-flight souvenir 1,8,6/12/2011 14:50,7.95,15822,United Kingdom
580977,85048,In-flight souvenir 1,6,6/12/2011 15:32,7.95,16569,United Kingdom
581164,85048,In-flight souvenir 1,1,7/12/2011 14:34,7.95,14395,United Kingdom
581219,85048,In-flight souvenir 1,1,8/12/2011 9:28,16.63,,United Kingdom
581238,85048,In-flight souvenir 1,4,8/12/2011 10:53,16.63,,United Kingdom
C581463,85048,In-flight souvenir 1,-2,8/12/2011 18:56,7.95,17526,United Kingdom
581492,85048,In-flight souvenir 1,2,9/12/2011 10:03,16.63,,United Kingdom
581498,85048,In-flight souvenir 1,1,9/12/2011 10:26,16.63,,United Kingdom
574015,85045,In-flight souvenir 1,2,2/11/2011 12:03,4.95,15576,United Kingdom
574034,85045,In-flight souvenir 1,2,2/11/2011 12:45,4.95,17841,United Kingdom
546306,85038,In-flight souvenir 1,1,10/3/2011 16:16,4.13,,United Kingdom
546982,85038,In-flight souvenir 1,1,18/3/2011 12:26,2.1,15483,United Kingdom
547651,85038,In-flight souvenir 1,1,24/3/2011 12:11,2.1,16904,United Kingdom
547651,85038,In-flight souvenir 1,1,24/3/2011 12:11,2.1,16904,United Kingdom
547871,85038,In-flight souvenir 1,6,27/3/2011 14:28,2.1,16931,United Kingdom
548186,85038,In-flight souvenir 1,24,29/3/2011 15:02,1.69,13777,United Kingdom
548384,85038,In-flight souvenir 1,1,30/3/2011 16:47,2.1,,United Kingdom
548388,85038,In-flight souvenir 1,3,30/3/2011 16:52,2.1,13268,United Kingdom
548516,85038,In-flight souvenir 1,1,31/3/2011 16:28,4.13,,United Kingdom
548801,85038,In-flight souvenir 1,12,4/4/2011 12:44,2.1,15289,United Kingdom
549126,85038,In-flight souvenir 1,2,6/4/2011 14:23,2.1,16031,United Kingdom
574079,85038,In-flight souvenir 1,2,2/11/2011 16:19,2.1,17595,United Kingdom
574323,85038,In-flight souvenir 1,2,3/11/2011 19:50,2.1,16438,United Kingdom
574692,85038,In-flight souvenir 1,6,6/11/2011 13:28,2.1,16771,United Kingdom
574740,85038,In-flight souvenir 1,72,6/11/2011 16:07,1.85,12357,Switzerland
575070,85038,In-flight souvenir 1,10,8/11/2011 12:58,2.1,17841,United Kingdom
576078,85038,In-flight souvenir 1,1,13/11/2011 16:22,2.1,14432,United Kingdom
576201,85038,In-flight souvenir 1,2,14/11/2011 12:18,2.1,14606,United Kingdom
576339,85038,In-flight souvenir 1,1,14/11/2011 15:27,4.13,14096,United Kingdom
576374,85038,In-flight souvenir 1,192,15/11/2011 8:50,1.85,13777,United Kingdom
576503,85038,In-flight souvenir 1,6,15/11/2011 11:56,2.1,17540,United Kingdom
576617,85038,In-flight souvenir 1,1,15/11/2011 16:57,4.13,,United Kingdom
576665,85038,In-flight souvenir 1,1,16/11/2011 11:46,2.1,17841,United Kingdom
576857,85038,In-flight souvenir 1,1,16/11/2011 15:52,2.1,12748,United Kingdom
577033,85038,In-flight souvenir 1,6,17/11/2011 13:16,2.1,17797,United Kingdom
577057,85038,In-flight souvenir 1,1,17/11/2011 14:26,2.1,12748,United Kingdom
577768,85038,In-flight souvenir 1,2,21/11/2011 15:18,4.13,,United Kingdom
577869,85038,In-flight souvenir 1,2,22/11/2011 11:34,2.1,13268,United Kingdom
577905,85038,In-flight souvenir 1,24,22/11/2011 11:51,2.1,15497,United Kingdom
578954,85038,In-flight souvenir 1,2,27/11/2011 15:02,2.1,15054,United Kingdom
578999,85038,In-flight souvenir 1,3,27/11/2011 16:08,2.1,17595,United Kingdom
579269,85038,In-flight souvenir 1,12,29/11/2011 9:48,2.1,14601,United Kingdom
579787,85038,In-flight souvenir 1,1,30/11/2011 15:33,4.13,,United Kingdom
579986,85038,In-flight souvenir 1,36,1/12/2011 11:18,1.85,13777,United Kingdom
580393,85038,In-flight souvenir 1,4,4/12/2011 10:51,2.1,16438,United Kingdom
580729,85038,In-flight souvenir 1,2,5/12/2011 17:24,4.13,,United Kingdom
580956,85038,In-flight souvenir 1,2,6/12/2011 14:23,2.1,17841,United Kingdom
581023,85038,In-flight souvenir 1,1,7/12/2011 10:35,4.13,,United Kingdom
581492,85038,In-flight souvenir 1,1,9/12/2011 10:03,4.13,,United Kingdom
581498,85038,In-flight souvenir 1,1,9/12/2011 10:26,4.13,,United Kingdom
581583,85038,In-flight souvenir 1,36,9/12/2011 12:23,1.85,13777,United Kingdom
581584,85038,In-flight souvenir 1,48,9/12/2011 12:25,1.85,13777,United Kingdom
547062,85030,In-flight souvenir 1,2,20/3/2011 13:28,1.95,16728,United Kingdom
548711,85030,In-flight souvenir 1,1,3/4/2011 14:24,1.95,18116,United Kingdom
549169,85030,In-flight souvenir 1,4,6/4/2011 17:25,1.95,17906,United Kingdom
549250,85030,In-flight souvenir 1,2,7/4/2011 12:10,1.95,14446,United Kingdom
549251,85030,In-flight souvenir 1,2,7/4/2011 12:16,1.95,14449,United Kingdom
549425,85030,In-flight souvenir 1,4,8/4/2011 11:54,1.95,14030,United Kingdom
546136,84992,In-flight souvenir 1,1,9/3/2011 16:32,1.25,,United Kingdom
546212,84992,In-flight souvenir 1,240,10/3/2011 11:33,0.42,14156,EIRE
546392,84992,In-flight souvenir 1,2,11/3/2011 14:15,0.55,14587,United Kingdom
546429,84992,In-flight souvenir 1,1,13/3/2011 15:25,0.55,17611,United Kingdom
546429,84992,In-flight souvenir 1,1,13/3/2011 15:25,0.55,17611,United Kingdom
546431,84992,In-flight souvenir 1,48,14/3/2011 8:05,0.55,16954,United Kingdom
546466,84992,In-flight souvenir 1,3,14/3/2011 11:04,0.55,18118,United Kingdom
546561,84992,In-flight souvenir 1,24,15/3/2011 10:34,0.55,18260,United Kingdom
546625,84992,In-flight souvenir 1,1,15/3/2011 11:45,0.55,17542,United Kingdom
546635,84992,In-flight souvenir 1,2,15/3/2011 12:11,0.55,16392,United Kingdom
546754,84992,In-flight souvenir 1,480,16/3/2011 13:13,0.4,13027,United Kingdom
546850,84992,In-flight souvenir 1,1,17/3/2011 13:20,0.55,13268,United Kingdom
546986,84992,In-flight souvenir 1,24,18/3/2011 12:56,0.55,14194,United Kingdom
547055,84992,In-flight souvenir 1,3,20/3/2011 12:14,0.55,16444,United Kingdom
547063,84992,In-flight souvenir 1,6,20/3/2011 13:33,0.55,14769,United Kingdom
547066,84992,In-flight souvenir 1,24,20/3/2011 13:41,0.55,12921,United Kingdom
547251,84992,In-flight souvenir 1,24,22/3/2011 9:43,0.55,17865,United Kingdom
547380,84992,In-flight souvenir 1,6,22/3/2011 15:20,0.55,16809,United Kingdom
547488,84992,In-flight souvenir 1,6,23/3/2011 11:30,0.55,13821,United Kingdom
547504,84992,In-flight souvenir 1,24,23/3/2011 13:33,0.55,12683,France
547663,84992,In-flight souvenir 1,1,24/3/2011 13:16,0.55,16022,United Kingdom
547788,84992,In-flight souvenir 1,1,25/3/2011 12:00,1.25,,United Kingdom
547830,84992,In-flight souvenir 1,1,25/3/2011 15:50,1.25,,United Kingdom
547967,84992,In-flight souvenir 1,1,28/3/2011 15:49,1.25,,United Kingdom
547993,84992,In-flight souvenir 1,24,29/3/2011 9:59,0.55,,EIRE
548011,84992,In-flight souvenir 1,120,29/3/2011 11:14,0.42,14646,Netherlands
548169,84992,In-flight souvenir 1,72,29/3/2011 13:48,0.55,14680,United Kingdom
548178,84992,In-flight souvenir 1,24,29/3/2011 14:35,0.55,14367,United Kingdom
548260,84992,In-flight souvenir 1,2,30/3/2011 11:18,0.55,15373,United Kingdom
548486,84992,In-flight souvenir 1,24,31/3/2011 12:51,0.55,12909,United Kingdom
548522,84992,In-flight souvenir 1,1,31/3/2011 16:43,1.25,,United Kingdom
548617,84992,In-flight souvenir 1,48,1/4/2011 11:50,0.55,16592,United Kingdom
548650,84992,In-flight souvenir 1,48,1/4/2011 13:22,0.55,14852,United Kingdom
548670,84992,In-flight souvenir 1,1,1/4/2011 15:37,0.55,15356,United Kingdom
548670,84992,In-flight souvenir 1,1,1/4/2011 15:37,0.55,15356,United Kingdom
548711,84992,In-flight souvenir 1,1,3/4/2011 14:24,0.55,18116,United Kingdom
548714,84992,In-flight souvenir 1,2,3/4/2011 15:07,0.55,17337,United Kingdom
548861,84992,In-flight souvenir 1,24,4/4/2011 13:42,0.55,18185,United Kingdom
548916,84992,In-flight souvenir 1,24,5/4/2011 10:07,0.55,14849,United Kingdom
548978,84992,In-flight souvenir 1,24,5/4/2011 12:08,0.55,15727,United Kingdom
548984,84992,In-flight souvenir 1,3,5/4/2011 12:37,0.55,14546,United Kingdom
548987,84992,In-flight souvenir 1,2,5/4/2011 12:50,0.55,14535,United Kingdom
549126,84992,In-flight souvenir 1,1,6/4/2011 14:23,0.55,16031,United Kingdom
549153,84992,In-flight souvenir 1,24,6/4/2011 15:47,0.55,13771,United Kingdom
549524,84992,In-flight souvenir 1,1,8/4/2011 15:42,1.25,,United Kingdom
549543,84992,In-flight souvenir 1,1,10/4/2011 11:14,0.55,18118,United Kingdom
549568,84992,In-flight souvenir 1,24,10/4/2011 15:09,0.55,15665,United Kingdom
549681,84992,In-flight souvenir 1,24,11/4/2011 13:19,0.55,13881,United Kingdom
549687,84992,In-flight souvenir 1,24,11/4/2011 13:29,0.55,12363,Unspecified
549722,84992,In-flight souvenir 1,4,11/4/2011 15:59,0.55,17236,United Kingdom
549901,84992,In-flight souvenir 1,2,12/4/2011 16:17,0.55,17180,United Kingdom
550006,84992,In-flight souvenir 1,1,14/4/2011 10:10,0.55,17841,United Kingdom
550034,84992,In-flight souvenir 1,24,14/4/2011 11:48,0.55,16187,United Kingdom
573300,84992,In-flight souvenir 1,2,28/10/2011 16:10,0.55,16049,United Kingdom
573511,84992,In-flight souvenir 1,24,31/10/2011 12:25,0.55,12347,Iceland
573576,84992,In-flight souvenir 1,4,31/10/2011 14:09,1.25,14096,United Kingdom
573585,84992,In-flight souvenir 1,6,31/10/2011 14:41,1.25,,United Kingdom
573632,84992,In-flight souvenir 1,24,31/10/2011 15:36,0.55,15329,United Kingdom
574025,84992,In-flight souvenir 1,1,2/11/2011 12:26,0.55,12748,United Kingdom
574051,84992,In-flight souvenir 1,1,2/11/2011 13:46,0.55,14102,United Kingdom
574074,84992,In-flight souvenir 1,1,2/11/2011 15:33,1.25,,United Kingdom
574476,84992,In-flight souvenir 1,1,4/11/2011 12:20,0.55,17203,United Kingdom
574481,84992,In-flight souvenir 1,1,4/11/2011 12:45,0.55,18022,United Kingdom
574536,84992,In-flight souvenir 1,1,4/11/2011 14:35,0.55,15707,United Kingdom
574587,84992,In-flight souvenir 1,24,6/11/2011 10:29,0.55,14936,Channel Islands
574670,84992,In-flight souvenir 1,1,6/11/2011 12:20,0.55,12838,United Kingdom
574677,84992,In-flight souvenir 1,1,6/11/2011 12:32,0.55,16445,United Kingdom
574899,84992,In-flight souvenir 1,24,7/11/2011 15:10,0.55,14426,United Kingdom
575073,84992,In-flight souvenir 1,10,8/11/2011 13:10,0.55,13975,United Kingdom
575206,84992,In-flight souvenir 1,24,9/11/2011 10:26,0.42,14298,United Kingdom
575607,84992,In-flight souvenir 1,1,10/11/2011 12:37,1.25,14096,United Kingdom
575681,84992,In-flight souvenir 1,2,10/11/2011 15:32,0.55,16903,United Kingdom
575681,84992,In-flight souvenir 1,3,10/11/2011 15:32,0.55,16903,United Kingdom
575698,84992,In-flight souvenir 1,24,10/11/2011 16:51,0.55,16094,United Kingdom
575760,84992,In-flight souvenir 1,3,11/11/2011 10:50,0.55,15965,United Kingdom
575760,84992,In-flight souvenir 1,1,11/11/2011 10:50,0.55,15965,United Kingdom
575846,84992,In-flight souvenir 1,4,11/11/2011 12:07,0.55,17364,United Kingdom
575856,84992,In-flight souvenir 1,1,11/11/2011 12:28,0.55,16386,United Kingdom
575875,84992,In-flight souvenir 1,1,11/11/2011 13:06,1.25,,United Kingdom
575935,84992,In-flight souvenir 1,24,13/11/2011 11:20,0.55,17838,United Kingdom
C575940,84992,In-flight souvenir 1,-24,13/11/2011 11:38,0.55,17838,United Kingdom
575947,84992,In-flight souvenir 1,1,13/11/2011 11:50,2.08,,United Kingdom
576053,84992,In-flight souvenir 1,1,13/11/2011 14:53,0.55,16726,United Kingdom
576053,84992,In-flight souvenir 1,5,13/11/2011 14:53,0.55,16726,United Kingdom
576057,84992,In-flight souvenir 1,6,13/11/2011 15:05,0.55,15861,United Kingdom
576099,84992,In-flight souvenir 1,24,14/11/2011 10:28,0.55,13021,United Kingdom
576189,84992,In-flight souvenir 1,1,14/11/2011 11:33,0.55,14684,United Kingdom
576329,84992,In-flight souvenir 1,3,14/11/2011 15:22,1.25,,United Kingdom
576339,84992,In-flight souvenir 1,5,14/11/2011 15:27,1.25,14096,United Kingdom
576345,84992,In-flight souvenir 1,24,14/11/2011 15:37,0.55,12374,Austria
576394,84992,In-flight souvenir 1,120,15/11/2011 10:32,0.42,12415,Australia
576399,84992,In-flight souvenir 1,24,15/11/2011 10:50,0.55,12684,France
576617,84992,In-flight souvenir 1,1,15/11/2011 16:57,1.25,,United Kingdom
576618,84992,In-flight souvenir 1,3,15/11/2011 17:00,1.25,,United Kingdom
576653,84992,In-flight souvenir 1,240,16/11/2011 10:45,0.42,14156,EIRE
576686,84992,In-flight souvenir 1,1,16/11/2011 12:08,0.55,16916,United Kingdom
576837,84992,In-flight souvenir 1,2,16/11/2011 15:16,1.25,,United Kingdom
576852,84992,In-flight souvenir 1,2,16/11/2011 15:45,0.55,16809,United Kingdom
576857,84992,In-flight souvenir 1,1,16/11/2011 15:52,0.55,12748,United Kingdom
576860,84992,In-flight souvenir 1,3,16/11/2011 15:58,0.55,17602,United Kingdom
576932,84992,In-flight souvenir 1,2,17/11/2011 11:12,0.55,15443,United Kingdom
577038,84992,In-flight souvenir 1,1,17/11/2011 13:30,0.55,14796,United Kingdom
577038,84992,In-flight souvenir 1,2,17/11/2011 13:30,0.55,14796,United Kingdom
577230,84992,In-flight souvenir 1,1,18/11/2011 12:08,0.55,18034,United Kingdom
577358,84992,In-flight souvenir 1,3,18/11/2011 15:59,1.25,,United Kingdom
577469,84992,In-flight souvenir 1,5,20/11/2011 11:25,0.55,15009,United Kingdom
577485,84992,In-flight souvenir 1,2,20/11/2011 11:56,0.55,16360,United Kingdom
577504,84992,In-flight souvenir 1,2,20/11/2011 12:36,0.55,14159,United Kingdom
577690,84992,In-flight souvenir 1,1,21/11/2011 11:34,0.55,12856,United Kingdom
577723,84992,In-flight souvenir 1,2,21/11/2011 12:36,0.55,16713,United Kingdom
577850,84992,In-flight souvenir 1,24,22/11/2011 11:04,0.55,14911,EIRE
578008,84992,In-flight souvenir 1,1,22/11/2011 12:47,0.55,14657,United Kingdom
578041,84992,In-flight souvenir 1,4,22/11/2011 14:23,0.55,17338,United Kingdom
578065,84992,In-flight souvenir 1,1,22/11/2011 15:41,1.25,,United Kingdom
578067,84992,In-flight souvenir 1,4,22/11/2011 15:43,1.25,,United Kingdom
578262,84992,In-flight souvenir 1,1,23/11/2011 13:27,0.55,18283,United Kingdom
